,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667947080000,0.24800000,0.24800000,0.24800000,0.24800000,0.00000000,1667947139999,0.00000000,0,0.00000000,0.00000000,0
1,1667947140000,0.24700000,0.24700000,0.24700000,0.24700000,2129.08000000,1667947199999,525.88276000,1,0.00000000,0.00000000,0
2,1667947200000,0.24700000,0.24700000,0.24700000,0.24700000,0.00000000,1667947259999,0.00000000,0,0.00000000,0.00000000,0
3,1667947260000,0.24600000,0.24600000,0.24600000,0.24600000,6607.00000000,1667947319999,1625.32200000,11,4799.06000000,1180.56876000,0
4,1667947320000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667947379999,0.00000000,0,0.00000000,0.00000000,0
5,1667947380000,0.24600000,0.24600000,0.24600000,0.24600000,2313.98000000,1667947439999,569.23908000,3,2313.98000000,569.23908000,0
6,1667947440000,0.24600000,0.24600000,0.24600000,0.24600000,1982.00000000,1667947499999,487.57200000,3,1768.91000000,435.15186000,0
7,1667947500000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
8,1667947560000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
9,1667947620000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
10,1667947680000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667947739999,0.00000000,0,0.00000000,0.00000000,0
11,1667947740000,0.24600000,0.24600000,0.24600000,0.24600000,845.57000000,1667947799999,208.01022000,2,0.00000000,0.00000000,0
12,1667947800000,0.24500000,0.24500000,0.24500000,0.24500000,1051.39000000,1667947859999,257.59055000,5,814.00000000,199.43000000,0
13,1667947860000,0.24500000,0.24500000,0.24500000,0.24500000,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
14,1667947920000,0.24500000,0.24500000,0.24500000,0.24500000,1763.80000000,1667947979999,432.13100000,2,1763.80000000,432.13100000,0
15,1667947980000,0.24500000,0.24500000,0.24500000,0.24500000,3378.55000000,1667948039999,827.74475000,5,1849.55000000,453.13975000,0
16,1667948040000,0.24600000,0.24600000,0.24600000,0.24600000,115.31000000,1667948099999,28.36626000,2,115.31000000,28.36626000,0
17,1667948100000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667948159999,0.00000000,0,0.00000000,0.00000000,0
18,1667948160000,0.24600000,0.24600000,0.24600000,0.24600000,2459.00000000,1667948219999,604.91400000,2,2459.00000000,604.91400000,0
19,1667948220000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667948279999,0.00000000,0,0.00000000,0.00000000,0
20,1667948280000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667948339999,0.00000000,0,0.00000000,0.00000000,0
21,1667948340000,0.24600000,0.24700000,0.24600000,0.24700000,1577.66000000,1667948399999,388.27054000,2,1577.66000000,388.27054000,0
22,1667948400000,0.24600000,0.24600000,0.24600000,0.24600000,843.17000000,1667948459999,207.41982000,1,0.00000000,0.00000000,0
23,1667948460000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667948519999,0.00000000,0,0.00000000,0.00000000,0
24,1667948520000,0.24600000,0.24600000,0.24600000,0.24600000,0.00000000,1667948579999,0.00000000,0,0.00000000,0.00000000,0
