,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667947080000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947139999,0.00000000,0,0.00000000,0.00000000,0
1,1667947140000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947199999,0.00000000,0,0.00000000,0.00000000,0
2,1667947200000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947259999,0.00000000,0,0.00000000,0.00000000,0
3,1667947260000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947319999,0.00000000,0,0.00000000,0.00000000,0
4,1667947320000,0.00000324,0.00000324,0.00000324,0.00000324,1201466.00000000,1667947379999,3.89274984,2,1201466.00000000,3.89274984,0
5,1667947380000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947439999,0.00000000,0,0.00000000,0.00000000,0
6,1667947440000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947499999,0.00000000,0,0.00000000,0.00000000,0
7,1667947500000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
8,1667947560000,0.00000324,0.00000324,0.00000324,0.00000324,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
9,1667947620000,0.00000325,0.00000325,0.00000325,0.00000325,102645.00000000,1667947679999,0.33359625,7,102645.00000000,0.33359625,0
10,1667947680000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667947739999,0.00000000,0,0.00000000,0.00000000,0
11,1667947740000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667947799999,0.00000000,0,0.00000000,0.00000000,0
12,1667947800000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667947859999,0.00000000,0,0.00000000,0.00000000,0
13,1667947860000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
14,1667947920000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667947979999,0.00000000,0,0.00000000,0.00000000,0
15,1667947980000,0.00000326,0.00000326,0.00000326,0.00000326,15025.00000000,1667948039999,0.04898150,7,15025.00000000,0.04898150,0
16,1667948040000,0.00000325,0.00000325,0.00000325,0.00000325,158989.00000000,1667948099999,0.51671425,4,0.00000000,0.00000000,0
17,1667948100000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667948159999,0.00000000,0,0.00000000,0.00000000,0
18,1667948160000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667948219999,0.00000000,0,0.00000000,0.00000000,0
19,1667948220000,0.00000325,0.00000325,0.00000325,0.00000325,0.00000000,1667948279999,0.00000000,0,0.00000000,0.00000000,0
20,1667948280000,0.00000326,0.00000326,0.00000326,0.00000326,117869.00000000,1667948339999,0.38425294,3,117869.00000000,0.38425294,0
