,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667947140000,408.00000000,408.00000000,408.00000000,408.00000000,0.00000000,1667947199999,0.00000000,0,0.00000000,0.00000000,0
1,1667947200000,406.00000000,406.00000000,405.70000000,405.70000000,1.33100000,1667947259999,540.37100000,3,0.00000000,0.00000000,0
2,1667947260000,405.70000000,405.70000000,405.70000000,405.70000000,0.00000000,1667947319999,0.00000000,0,0.00000000,0.00000000,0
3,1667947320000,405.70000000,405.70000000,405.70000000,405.70000000,0.00000000,1667947379999,0.00000000,0,0.00000000,0.00000000,0
4,1667947380000,405.70000000,405.70000000,405.70000000,405.70000000,0.00000000,1667947439999,0.00000000,0,0.00000000,0.00000000,0
5,1667947440000,406.00000000,406.00000000,406.00000000,406.00000000,0.98900000,1667947499999,401.53400000,2,0.00000000,0.00000000,0
6,1667947500000,406.00000000,406.00000000,406.00000000,406.00000000,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
7,1667947560000,406.00000000,406.00000000,406.00000000,406.00000000,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
8,1667947620000,406.00000000,406.00000000,406.00000000,406.00000000,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
9,1667947680000,407.00000000,407.00000000,407.00000000,407.00000000,2.18900000,1667947739999,890.92300000,2,0.00000000,0.00000000,0
10,1667947740000,406.00000000,406.00000000,405.00000000,405.00000000,8.05000000,1667947799999,3260.30000000,2,0.00000000,0.00000000,0
11,1667947800000,405.00000000,405.00000000,405.00000000,405.00000000,0.00000000,1667947859999,0.00000000,0,0.00000000,0.00000000,0
12,1667947860000,405.00000000,405.00000000,405.00000000,405.00000000,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
13,1667947920000,405.00000000,405.00000000,405.00000000,405.00000000,0.00000000,1667947979999,0.00000000,0,0.00000000,0.00000000,0
