,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667946720000,0.00706000,0.00707000,0.00706000,0.00707000,16657.00000000,1667946779999,117.73986000,3,14144.00000000,99.99808000,0
1,1667946780000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667946839999,0.00000000,0,0.00000000,0.00000000,0
2,1667946840000,0.00707000,0.00707000,0.00707000,0.00707000,4345.00000000,1667946899999,30.71915000,2,4345.00000000,30.71915000,0
3,1667946900000,0.00707000,0.00707000,0.00706000,0.00707000,56046.00000000,1667946959999,396.14107000,4,37467.00000000,264.89169000,0
4,1667946960000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667947019999,0.00000000,0,0.00000000,0.00000000,0
5,1667947020000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667947079999,0.00000000,0,0.00000000,0.00000000,0
6,1667947080000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667947139999,0.00000000,0,0.00000000,0.00000000,0
7,1667947140000,0.00706000,0.00706000,0.00706000,0.00706000,2826.00000000,1667947199999,19.95156000,1,0.00000000,0.00000000,0
8,1667947200000,0.00707000,0.00708000,0.00707000,0.00708000,19108.00000000,1667947259999,135.20299000,5,19108.00000000,135.20299000,0
9,1667947260000,0.00708000,0.00708000,0.00708000,0.00708000,0.00000000,1667947319999,0.00000000,0,0.00000000,0.00000000,0
10,1667947320000,0.00708000,0.00708000,0.00708000,0.00708000,0.00000000,1667947379999,0.00000000,0,0.00000000,0.00000000,0
11,1667947380000,0.00706000,0.00706000,0.00706000,0.00706000,3181.00000000,1667947439999,22.45786000,1,0.00000000,0.00000000,0
12,1667947440000,0.00706000,0.00706000,0.00706000,0.00706000,62621.00000000,1667947499999,442.10426000,6,41767.00000000,294.87502000,0
13,1667947500000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
14,1667947560000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
15,1667947620000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
16,1667947680000,0.00706000,0.00706000,0.00706000,0.00706000,48215.00000000,1667947739999,340.39790000,3,48215.00000000,340.39790000,0
17,1667947740000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947799999,0.00000000,0,0.00000000,0.00000000,0
18,1667947800000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947859999,0.00000000,0,0.00000000,0.00000000,0
19,1667947860000,0.00706000,0.00706000,0.00706000,0.00706000,3047.00000000,1667947919999,21.51182000,1,0.00000000,0.00000000,0
20,1667947920000,0.00706000,0.00706000,0.00706000,0.00706000,0.00000000,1667947979999,0.00000000,0,0.00000000,0.00000000,0
21,1667947980000,0.00707000,0.00707000,0.00707000,0.00707000,2765.00000000,1667948039999,19.54855000,1,2765.00000000,19.54855000,0
22,1667948040000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667948099999,0.00000000,0,0.00000000,0.00000000,0
23,1667948100000,0.00707000,0.00707000,0.00707000,0.00707000,0.00000000,1667948159999,0.00000000,0,0.00000000,0.00000000,0
24,1667948160000,0.00707000,0.00707000,0.00707000,0.00707000,2186.00000000,1667948219999,15.45502000,1,2186.00000000,15.45502000,0
25,1667948220000,0.00707000,0.00707000,0.00707000,0.00707000,5657.00000000,1667948279999,39.99499000,2,5657.00000000,39.99499000,0
