,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667946900000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667946959999,0.00000000,0,0.00000000,0.00000000,0
1,1667946960000,0.49600000,0.49600000,0.49400000,0.49400000,28.90000000,1667947019999,14.31860000,2,0.00000000,0.00000000,0
2,1667947020000,0.49600000,0.49600000,0.49300000,0.49300000,1407.50000000,1667947079999,694.86180000,15,516.00000000,254.38800000,0
3,1667947080000,0.49300000,0.49300000,0.49300000,0.49300000,52.20000000,1667947139999,25.73460000,2,52.20000000,25.73460000,0
4,1667947140000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667947199999,0.00000000,0,0.00000000,0.00000000,0
5,1667947200000,0.49200000,0.49200000,0.49200000,0.49200000,22.10000000,1667947259999,10.87320000,1,0.00000000,0.00000000,0
6,1667947260000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947319999,0.00000000,0,0.00000000,0.00000000,0
7,1667947320000,0.49200000,0.49200000,0.49200000,0.49200000,45.70000000,1667947379999,22.48440000,1,45.70000000,22.48440000,0
8,1667947380000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947439999,0.00000000,0,0.00000000,0.00000000,0
9,1667947440000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947499999,0.00000000,0,0.00000000,0.00000000,0
10,1667947500000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
11,1667947560000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
12,1667947620000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
13,1667947680000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947739999,0.00000000,0,0.00000000,0.00000000,0
14,1667947740000,0.49200000,0.49200000,0.49200000,0.49200000,0.00000000,1667947799999,0.00000000,0,0.00000000,0.00000000,0
15,1667947800000,0.49100000,0.49100000,0.49100000,0.49100000,206.40000000,1667947859999,101.34240000,4,0.00000000,0.00000000,0
16,1667947860000,0.49100000,0.49100000,0.49100000,0.49100000,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
17,1667947920000,0.49200000,0.49200000,0.49200000,0.49200000,35.40000000,1667947979999,17.41680000,1,35.40000000,17.41680000,0
18,1667947980000,0.49300000,0.49300000,0.49300000,0.49300000,70.10000000,1667948039999,34.55930000,2,70.10000000,34.55930000,0
19,1667948040000,0.49300000,0.49300000,0.49300000,0.49300000,811.20000000,1667948099999,399.92160000,4,0.00000000,0.00000000,0
20,1667948100000,0.49300000,0.49300000,0.49300000,0.49300000,572.80000000,1667948159999,282.39040000,5,140.80000000,69.41440000,0
21,1667948160000,0.49300000,0.49300000,0.49300000,0.49300000,37.70000000,1667948219999,18.58610000,1,37.70000000,18.58610000,0
22,1667948220000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667948279999,0.00000000,0,0.00000000,0.00000000,0
23,1667948280000,0.49300000,0.49300000,0.49300000,0.49300000,299.60000000,1667948339999,147.70280000,4,69.60000000,34.31280000,0
24,1667948340000,0.49300000,0.49300000,0.49300000,0.49300000,34.80000000,1667948399999,17.15640000,1,0.00000000,0.00000000,0
25,1667948400000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667948459999,0.00000000,0,0.00000000,0.00000000,0
26,1667948460000,0.49200000,0.49200000,0.49200000,0.49200000,60.10000000,1667948519999,29.56920000,2,36.50000000,17.95800000,0
27,1667948520000,0.49200000,0.49200000,0.49200000,0.49200000,409.70000000,1667948579999,201.57240000,2,409.70000000,201.57240000,0
28,1667948580000,0.49300000,0.49300000,0.49300000,0.49300000,71.40000000,1667948639999,35.20020000,2,71.40000000,35.20020000,0
29,1667948640000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667948699999,0.00000000,0,0.00000000,0.00000000,0
30,1667948700000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667948759999,0.00000000,0,0.00000000,0.00000000,0
31,1667948760000,0.49300000,0.49300000,0.49300000,0.49300000,238.60000000,1667948819999,117.62980000,2,238.60000000,117.62980000,0
32,1667948820000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667948879999,0.00000000,0,0.00000000,0.00000000,0
33,1667948880000,0.49400000,0.49500000,0.49400000,0.49400000,1251.90000000,1667948939999,618.84260000,3,434.00000000,214.80000000,0
34,1667948940000,0.49500000,0.49500000,0.49500000,0.49500000,1729.00000000,1667948999999,855.85500000,4,446.70000000,221.11650000,0
35,1667949000000,0.49600000,0.49600000,0.49600000,0.49600000,30.40000000,1667949059999,15.07840000,1,30.40000000,15.07840000,0
36,1667949060000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667949119999,0.00000000,0,0.00000000,0.00000000,0
37,1667949120000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667949179999,0.00000000,0,0.00000000,0.00000000,0
38,1667949180000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667949239999,0.00000000,0,0.00000000,0.00000000,0
39,1667949240000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667949299999,0.00000000,0,0.00000000,0.00000000,0
40,1667949300000,0.49600000,0.49600000,0.49600000,0.49600000,0.00000000,1667949359999,0.00000000,0,0.00000000,0.00000000,0
41,1667949360000,0.49600000,0.49600000,0.49600000,0.49600000,29.60000000,1667949419999,14.68160000,1,29.60000000,14.68160000,0
42,1667949420000,0.49400000,0.49400000,0.49400000,0.49400000,2212.00000000,1667949479999,1092.72800000,6,2177.80000000,1075.83320000,0
43,1667949480000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667949539999,0.00000000,0,0.00000000,0.00000000,0
44,1667949540000,0.49400000,0.49400000,0.49400000,0.49400000,33.70000000,1667949599999,16.64780000,1,33.70000000,16.64780000,0
45,1667949600000,0.49300000,0.49300000,0.49300000,0.49300000,334.30000000,1667949659999,164.80990000,5,0.00000000,0.00000000,0
46,1667949660000,0.49300000,0.49300000,0.49300000,0.49300000,0.00000000,1667949719999,0.00000000,0,0.00000000,0.00000000,0
47,1667949720000,0.49400000,0.49400000,0.49400000,0.49400000,840.60000000,1667949779999,415.25640000,3,840.60000000,415.25640000,0
48,1667949780000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667949839999,0.00000000,0,0.00000000,0.00000000,0
49,1667949840000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667949899999,0.00000000,0,0.00000000,0.00000000,0
50,1667949900000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667949959999,0.00000000,0,0.00000000,0.00000000,0
51,1667949960000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667950019999,0.00000000,0,0.00000000,0.00000000,0
52,1667950020000,0.49400000,0.49400000,0.49400000,0.49400000,3260.10000000,1667950079999,1610.48940000,5,0.00000000,0.00000000,0
53,1667950080000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667950139999,0.00000000,0,0.00000000,0.00000000,0
54,1667950140000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667950199999,0.00000000,0,0.00000000,0.00000000,0
55,1667950200000,0.49400000,0.49400000,0.49400000,0.49400000,0.00000000,1667950259999,0.00000000,0,0.00000000,0.00000000,0
56,1667950260000,0.49600000,0.49700000,0.49600000,0.49600000,2823.70000000,1667950319999,1400.75640000,7,2659.00000000,1319.06520000,0
57,1667950320000,0.49700000,0.49700000,0.49700000,0.49700000,1414.00000000,1667950379999,702.75800000,5,62.80000000,31.21160000,0
58,1667950380000,0.49800000,0.49800000,0.49800000,0.49800000,26.00000000,1667950439999,12.94800000,2,0.00000000,0.00000000,0
59,1667950440000,0.49700000,0.49700000,0.49700000,0.49700000,27.40000000,1667950499999,13.61780000,1,27.40000000,13.61780000,0
60,1667950500000,0.49800000,0.49900000,0.49700000,0.49900000,1207.90000000,1667950559999,601.54070000,9,581.00000000,289.36860000,0
61,1667950560000,0.49900000,0.49900000,0.49800000,0.49800000,4905.80000000,1667950619999,2443.13420000,15,4466.50000000,2224.36280000,0
62,1667950620000,0.49800000,0.49900000,0.49800000,0.49900000,1227.20000000,1667950679999,612.31180000,10,1203.00000000,600.26020000,0
63,1667950680000,0.49900000,0.49900000,0.49900000,0.49900000,0.00000000,1667950739999,0.00000000,0,0.00000000,0.00000000,0
64,1667950740000,0.50000000,0.50100000,0.50000000,0.50100000,4673.20000000,1667950799999,2340.82830000,19,4273.20000000,2140.82830000,0
65,1667950800000,0.50100000,0.50100000,0.50100000,0.50100000,36.80000000,1667950859999,18.43680000,1,36.80000000,18.43680000,0
66,1667950860000,0.50100000,0.50100000,0.50100000,0.50100000,32.70000000,1667950919999,16.38270000,1,0.00000000,0.00000000,0
67,1667950920000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667950979999,0.00000000,0,0.00000000,0.00000000,0
68,1667950980000,0.50200000,0.50200000,0.50200000,0.50200000,108.60000000,1667951039999,54.51720000,1,108.60000000,54.51720000,0
69,1667951040000,0.50200000,0.50200000,0.50200000,0.50200000,0.00000000,1667951099999,0.00000000,0,0.00000000,0.00000000,0
70,1667951100000,0.50200000,0.50200000,0.50200000,0.50200000,4162.40000000,1667951159999,2089.52480000,8,26.00000000,13.05200000,0
71,1667951160000,0.50100000,0.50100000,0.50100000,0.50100000,266.00000000,1667951219999,133.26600000,8,0.00000000,0.00000000,0
72,1667951220000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951279999,0.00000000,0,0.00000000,0.00000000,0
73,1667951280000,0.50100000,0.50100000,0.50000000,0.50100000,2587.10000000,1667951339999,1296.09320000,8,394.60000000,197.69460000,0
74,1667951340000,0.50100000,0.50100000,0.50100000,0.50100000,34.00000000,1667951399999,17.03400000,2,34.00000000,17.03400000,0
75,1667951400000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951459999,0.00000000,0,0.00000000,0.00000000,0
76,1667951460000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951519999,0.00000000,0,0.00000000,0.00000000,0
77,1667951520000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951579999,0.00000000,0,0.00000000,0.00000000,0
78,1667951580000,0.50100000,0.50100000,0.50100000,0.50100000,128.50000000,1667951639999,64.37850000,2,29.50000000,14.77950000,0
79,1667951640000,0.50100000,0.50300000,0.50100000,0.50300000,2322.90000000,1667951699999,1167.58590000,10,792.00000000,397.67100000,0
80,1667951700000,0.50100000,0.50100000,0.50100000,0.50100000,923.30000000,1667951759999,462.57330000,2,0.00000000,0.00000000,0
81,1667951760000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951819999,0.00000000,0,0.00000000,0.00000000,0
82,1667951820000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951879999,0.00000000,0,0.00000000,0.00000000,0
83,1667951880000,0.50100000,0.50100000,0.50100000,0.50100000,0.00000000,1667951939999,0.00000000,0,0.00000000,0.00000000,0
84,1667951940000,0.50300000,0.50400000,0.50300000,0.50400000,3214.80000000,1667951999999,1619.77390000,29,3075.60000000,1549.61710000,0
85,1667952000000,0.50400000,0.50500000,0.50300000,0.50500000,7160.90000000,1667952059999,3607.92990000,22,3261.90000000,1644.92200000,0
86,1667952060000,0.50400000,0.50400000,0.50200000,0.50200000,5387.80000000,1667952119999,2710.96040000,9,0.00000000,0.00000000,0
87,1667952120000,0.50200000,0.50200000,0.49900000,0.50000000,12421.60000000,1667952179999,6212.16720000,34,7874.30000000,3941.37820000,0
88,1667952180000,0.50000000,0.50800000,0.49800000,0.50800000,6773.60000000,1667952239999,3400.23540000,35,5610.90000000,2817.76200000,0
89,1667952240000,0.50800000,0.51300000,0.50400000,0.51200000,22233.60000000,1667952299999,11310.56900000,65,7423.10000000,3783.85040000,0
90,1667952300000,0.51200000,0.51200000,0.50700000,0.50900000,14946.90000000,1667952359999,7604.50370000,36,7545.10000000,3837.58090000,0
91,1667952360000,0.50800000,0.50900000,0.49800000,0.49800000,11687.00000000,1667952419999,5871.43850000,78,4695.00000000,2345.64930000,0
92,1667952420000,0.49800000,0.49900000,0.49700000,0.49700000,10221.90000000,1667952479999,5087.36260000,17,5555.90000000,2768.33560000,0
93,1667952480000,0.49800000,0.49900000,0.49800000,0.49900000,3832.60000000,1667952539999,1912.02900000,10,3832.60000000,1912.02900000,0
94,1667952540000,0.49800000,0.49800000,0.49800000,0.49800000,72.40000000,1667952599999,36.05520000,2,0.00000000,0.00000000,0
95,1667952600000,0.49800000,0.49800000,0.49600000,0.49600000,2966.90000000,1667952659999,1473.61760000,30,1031.10000000,512.60960000,0
96,1667952660000,0.49600000,0.49600000,0.49600000,0.49600000,1467.90000000,1667952719999,728.07840000,8,1441.70000000,715.08320000,0
97,1667952720000,0.49600000,0.49700000,0.49600000,0.49700000,2126.30000000,1667952779999,1056.74100000,3,69.40000000,34.46170000,0
98,1667952780000,0.49700000,0.49700000,0.49700000,0.49700000,34.30000000,1667952839999,17.04710000,1,34.30000000,17.04710000,0
99,1667952840000,0.49700000,0.49700000,0.49700000,0.49700000,82.80000000,1667952899999,41.15160000,2,82.80000000,41.15160000,0
100,1667952900000,0.49700000,0.49700000,0.49700000,0.49700000,37.70000000,1667952959999,18.73690000,1,37.70000000,18.73690000,0
101,1667952960000,0.49700000,0.49800000,0.49700000,0.49800000,3263.40000000,1667953019999,1624.03950000,17,1837.50000000,914.96560000,0
102,1667953020000,0.49800000,0.49800000,0.49800000,0.49800000,0.00000000,1667953079999,0.00000000,0,0.00000000,0.00000000,0
103,1667953080000,0.49900000,0.50000000,0.49900000,0.50000000,720.70000000,1667953139999,359.66090000,4,720.70000000,359.66090000,0
104,1667953140000,0.50000000,0.50000000,0.50000000,0.50000000,2000.00000000,1667953199999,1000.00000000,3,0.00000000,0.00000000,0
105,1667953200000,0.50000000,0.50000000,0.50000000,0.50000000,0.00000000,1667953259999,0.00000000,0,0.00000000,0.00000000,0
106,1667953260000,0.50100000,0.50200000,0.50100000,0.50200000,1404.70000000,1667953319999,705.13550000,5,1404.70000000,705.13550000,0
107,1667953320000,0.50200000,0.50200000,0.50200000,0.50200000,0.00000000,1667953379999,0.00000000,0,0.00000000,0.00000000,0
108,1667953380000,0.50300000,0.50600000,0.50300000,0.50500000,2009.00000000,1667953439999,1011.83750000,7,1978.60000000,996.54630000,0
109,1667953440000,0.50400000,0.50400000,0.50400000,0.50400000,48.80000000,1667953499999,24.59520000,2,0.00000000,0.00000000,0
110,1667953500000,0.50300000,0.50300000,0.50300000,0.50300000,396.20000000,1667953559999,199.28860000,2,0.00000000,0.00000000,0
111,1667953560000,0.50300000,0.50300000,0.50200000,0.50200000,909.20000000,1667953619999,456.49020000,6,435.00000000,218.37000000,0
112,1667953620000,0.50100000,0.50100000,0.50100000,0.50100000,31.10000000,1667953679999,15.58110000,1,0.00000000,0.00000000,0
113,1667953680000,0.50100000,0.50100000,0.50000000,0.50000000,4232.60000000,1667953739999,2119.87860000,9,176.40000000,88.20000000,0
114,1667953740000,0.50000000,0.50000000,0.49900000,0.49900000,470.40000000,1667953799999,235.16840000,2,0.00000000,0.00000000,0
115,1667953800000,0.50000000,0.50100000,0.50000000,0.50100000,74.10000000,1667953859999,37.09980000,2,74.10000000,37.09980000,0
116,1667953860000,0.50100000,0.50100000,0.49800000,0.49800000,2418.70000000,1667953919999,1205.24310000,10,64.70000000,32.41470000,0
