,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667946900000,0.00009910,0.00009910,0.00009910,0.00009910,6.00000000,1667946959999,0.00059460,1,6.00000000,0.00059460,0
1,1667946960000,0.00009910,0.00009910,0.00009850,0.00009850,179.00000000,1667947019999,0.01769721,7,0.00000000,0.00000000,0
2,1667947020000,0.00009830,0.00009830,0.00009810,0.00009810,9.90000000,1667947079999,0.00097190,3,0.00000000,0.00000000,0
3,1667947080000,0.00009790,0.00009790,0.00009760,0.00009760,198.70000000,1667947139999,0.01942340,7,0.00000000,0.00000000,0
4,1667947140000,0.00009760,0.00009760,0.00009760,0.00009760,0.00000000,1667947199999,0.00000000,0,0.00000000,0.00000000,0
5,1667947200000,0.00009800,0.00009810,0.00009800,0.00009810,244.80000000,1667947259999,0.02401386,2,244.80000000,0.02401386,0
6,1667947260000,0.00009810,0.00009860,0.00009810,0.00009860,663.60000000,1667947319999,0.06530815,8,663.60000000,0.06530815,0
7,1667947320000,0.00009870,0.00009900,0.00009870,0.00009900,304.30000000,1667947379999,0.03005300,7,304.30000000,0.03005300,0
8,1667947380000,0.00009910,0.00009920,0.00009820,0.00009820,666.10000000,1667947439999,0.06583295,18,317.40000000,0.03146301,0
9,1667947440000,0.00009820,0.00009820,0.00009820,0.00009820,3.10000000,1667947499999,0.00030442,1,0.00000000,0.00000000,0
10,1667947500000,0.00009820,0.00009820,0.00009820,0.00009820,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
11,1667947560000,0.00009820,0.00009820,0.00009820,0.00009820,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
12,1667947620000,0.00009820,0.00009820,0.00009820,0.00009820,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
13,1667947680000,0.00009820,0.00009820,0.00009820,0.00009820,0.00000000,1667947739999,0.00000000,0,0.00000000,0.00000000,0
14,1667947740000,0.00009870,0.00009870,0.00009870,0.00009870,422.90000000,1667947799999,0.04174023,5,165.60000000,0.01634472,0
15,1667947800000,0.00009870,0.00009870,0.00009870,0.00009870,0.00000000,1667947859999,0.00000000,0,0.00000000,0.00000000,0
16,1667947860000,0.00009870,0.00009870,0.00009870,0.00009870,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
17,1667947920000,0.00009870,0.00009870,0.00009870,0.00009870,0.00000000,1667947979999,0.00000000,0,0.00000000,0.00000000,0
